item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
ITEM0001400,ORD0000704,PROD0185,4,9871.56,10,35537.62
ITEM0001401,ORD0000705,PROD0101,4,1007.74,10,3627.86
ITEM0001402,ORD0000705,PROD0179,4,11478.91,10,41324.08
ITEM0001403,ORD0000706,PROD0199,1,1292.33,15,1098.48
ITEM0001404,ORD0000707,PROD0186,1,1358.84,5,1290.9
ITEM0001405,ORD0000707,PROD0067,4,7130.72,5,27096.74
ITEM0001406,ORD0000707,PROD0181,1,5765.01,5,5476.76
ITEM0001407,ORD0000708,PROD0197,4,490.98,15,1669.33
ITEM0001408,ORD0000708,PROD0014,2,7928.83,15,13479.01
ITEM0001409,ORD0000709,PROD0194,2,238.12,5,452.43
ITEM0001410,ORD0000709,PROD0105,3,8086.41,5,23046.27
ITEM0001411,ORD0000710,PROD0014,3,7928.83,0,23786.49
ITEM0001412,ORD0000711,PROD0040,2,63017.33,5,119732.93
ITEM0001413,ORD0000711,PROD0007,2,27829.19,5,52875.46
ITEM0001414,ORD0000712,PROD0156,1,366.5,5,348.18
ITEM0001415,ORD0000713,PROD0181,2,5765.01,0,11530.02
ITEM0001416,ORD0000714,PROD0147,2,3374.12,0,6748.24
ITEM0001417,ORD0000714,PROD0084,1,784.26,0,784.26
ITEM0001418,ORD0000715,PROD0007,1,27829.19,10,25046.27
ITEM0001419,ORD0000715,PROD0063,4,4348.36,10,15654.1
ITEM0001420,ORD0000715,PROD0147,3,3374.12,10,9110.12
ITEM0001421,ORD0000716,PROD0164,4,3543.37,15,12047.46
ITEM0001422,ORD0000717,PROD0091,4,10714.93,10,38573.75
ITEM0001423,ORD0000717,PROD0020,4,47540.26,10,171144.94
ITEM0001424,ORD0000718,PROD0197,4,490.98,5,1865.72
ITEM0001425,ORD0000719,PROD0062,3,1138.67,5,3245.21
ITEM0001426,ORD0000719,PROD0028,2,74581.74,5,141705.31
ITEM0001427,ORD0000719,PROD0049,3,567.72,5,1618
ITEM0001428,ORD0000719,PROD0163,1,915.73,5,869.94
ITEM0001429,ORD0000720,PROD0079,1,3868.77,0,3868.77
ITEM0001430,ORD0000721,PROD0017,3,8120.73,5,23144.08
ITEM0001431,ORD0000721,PROD0002,1,50293.82,5,47779.13
ITEM0001432,ORD0000722,PROD0157,1,1549.94,5,1472.44
ITEM0001433,ORD0000722,PROD0014,2,7928.83,5,15064.78
ITEM0001434,ORD0000723,PROD0097,3,7278.34,10,19651.52
ITEM0001435,ORD0000724,PROD0133,4,3562.22,5,13536.44
ITEM0001436,ORD0000725,PROD0148,2,2543.16,0,5086.32
ITEM0001437,ORD0000725,PROD0191,1,1435.77,0,1435.77
ITEM0001438,ORD0000725,PROD0029,2,50556.2,0,101112.4
ITEM0001439,ORD0000725,PROD0062,3,1138.67,0,3416.01
ITEM0001440,ORD0000726,PROD0118,3,10931.14,0,32793.42
ITEM0001441,ORD0000726,PROD0060,3,3327.41,0,9982.23
ITEM0001442,ORD0000727,PROD0153,2,1769.3,0,3538.6
ITEM0001443,ORD0000728,PROD0011,2,58607.44,5,111354.14
ITEM0001444,ORD0000728,PROD0053,4,5844.47,5,22208.99
ITEM0001445,ORD0000728,PROD0066,2,2108.12,5,4005.43
ITEM0001446,ORD0000728,PROD0056,2,4087.83,5,7766.88
ITEM0001447,ORD0000728,PROD0044,3,3912.72,5,11151.25
ITEM0001448,ORD0000729,PROD0121,1,389.01,15,330.66
ITEM0001449,ORD0000729,PROD0053,3,5844.47,15,14903.4
ITEM0001450,ORD0000730,PROD0164,3,3543.37,0,10630.11
ITEM0001451,ORD0000731,PROD0097,3,7278.34,5,20743.27
ITEM0001452,ORD0000731,PROD0158,3,1726.09,5,4919.36
ITEM0001453,ORD0000731,PROD0147,2,3374.12,5,6410.83
ITEM0001454,ORD0000731,PROD0039,1,66174.82,5,62866.08
ITEM0001455,ORD0000732,PROD0092,2,12500.28,20,20000.45
ITEM0001456,ORD0000732,PROD0183,2,4402.38,20,7043.81
ITEM0001457,ORD0000732,PROD0004,4,25591.73,20,81893.54
ITEM0001458,ORD0000732,PROD0104,4,12889.74,20,41247.17
ITEM0001459,ORD0000732,PROD0018,4,43707.38,20,139863.62
ITEM0001460,ORD0000733,PROD0083,3,1974.27,10,5330.53
ITEM0001461,ORD0000734,PROD0003,4,49712.42,0,198849.68
ITEM0001462,ORD0000735,PROD0105,1,8086.41,15,6873.45
ITEM0001463,ORD0000735,PROD0182,1,2159.96,15,1835.97
ITEM0001464,ORD0000735,PROD0082,4,2605.78,15,8859.65
ITEM0001465,ORD0000736,PROD0002,4,50293.82,5,191116.52
ITEM0001466,ORD0000736,PROD0117,3,6437.22,5,18346.08
ITEM0001467,ORD0000736,PROD0107,4,5093.26,5,19354.39
ITEM0001468,ORD0000737,PROD0171,4,9896.61,0,39586.44
ITEM0001469,ORD0000737,PROD0099,3,12519.55,0,37558.65
ITEM0001470,ORD0000737,PROD0137,2,782.23,0,1564.46
ITEM0001471,ORD0000738,PROD0044,1,3912.72,0,3912.72
ITEM0001472,ORD0000738,PROD0107,4,5093.26,0,20373.04
ITEM0001473,ORD0000739,PROD0105,2,8086.41,0,16172.82
ITEM0001474,ORD0000740,PROD0087,2,5742.05,15,9761.48
ITEM0001475,ORD0000740,PROD0129,2,838.52,15,1425.48
ITEM0001476,ORD0000741,PROD0014,1,7928.83,0,7928.83
ITEM0001477,ORD0000741,PROD0171,4,9896.61,0,39586.44
ITEM0001478,ORD0000742,PROD0164,2,3543.37,5,6732.4
ITEM0001479,ORD0000742,PROD0059,4,3047.56,5,11580.73
ITEM0001480,ORD0000742,PROD0119,2,2991.81,5,5684.44
ITEM0001481,ORD0000742,PROD0145,4,3126.57,5,11880.97
ITEM0001482,ORD0000742,PROD0093,4,12429.79,5,47233.2
ITEM0001483,ORD0000743,PROD0031,2,9586.34,5,18214.05
ITEM0001484,ORD0000743,PROD0178,4,1834.02,5,6969.28
ITEM0001485,ORD0000743,PROD0010,4,32892.86,5,124992.87
ITEM0001486,ORD0000744,PROD0160,3,756.75,15,1929.71
ITEM0001487,ORD0000744,PROD0006,1,69356.89,15,58953.36
ITEM0001488,ORD0000745,PROD0175,1,6709.6,0,6709.6
ITEM0001489,ORD0000745,PROD0163,4,915.73,0,3662.92
ITEM0001490,ORD0000745,PROD0044,3,3912.72,0,11738.16
ITEM0001491,ORD0000746,PROD0037,2,56353.69,0,112707.38
ITEM0001492,ORD0000746,PROD0005,3,40289.58,0,120868.74
ITEM0001493,ORD0000747,PROD0075,4,2702.38,10,9728.57
ITEM0001494,ORD0000747,PROD0092,4,12500.28,10,45001.01
ITEM0001495,ORD0000748,PROD0094,2,8217.48,0,16434.96
ITEM0001496,ORD0000748,PROD0137,4,782.23,0,3128.92
ITEM0001497,ORD0000748,PROD0145,4,3126.57,0,12506.28
ITEM0001498,ORD0000748,PROD0103,1,2970.53,0,2970.53
ITEM0001499,ORD0000749,PROD0199,1,1292.33,15,1098.48
ITEM0001500,ORD0000749,PROD0053,3,5844.47,15,14903.4
ITEM0001501,ORD0000750,PROD0166,4,8733.51,5,33187.34
ITEM0001502,ORD0000751,PROD0009,2,27237.58,10,49027.64
ITEM0001503,ORD0000752,PROD0169,4,3385.13,0,13540.52
ITEM0001504,ORD0000753,PROD0155,1,3659.76,5,3476.77
ITEM0001505,ORD0000753,PROD0146,1,4641.78,5,4409.69
ITEM0001506,ORD0000754,PROD0166,3,8733.51,0,26200.53
ITEM0001507,ORD0000755,PROD0037,1,56353.69,5,53536.01
ITEM0001508,ORD0000756,PROD0012,3,33141.38,10,89481.73
ITEM0001509,ORD0000756,PROD0078,3,3466.82,10,9360.41
ITEM0001510,ORD0000757,PROD0004,1,25591.73,15,21752.97
ITEM0001511,ORD0000757,PROD0186,2,1358.84,15,2310.03
ITEM0001512,ORD0000758,PROD0199,2,1292.33,5,2455.43
ITEM0001513,ORD0000758,PROD0027,2,27299.16,5,51868.4
ITEM0001514,ORD0000759,PROD0003,4,49712.42,5,188907.2
ITEM0001515,ORD0000759,PROD0029,4,50556.2,5,192113.56
ITEM0001516,ORD0000760,PROD0010,4,32892.86,0,131571.44
ITEM0001517,ORD0000761,PROD0058,3,1179.58,0,3538.74
ITEM0001518,ORD0000761,PROD0027,2,27299.16,0,54598.32
ITEM0001519,ORD0000762,PROD0001,2,4321.28,20,6914.05
ITEM0001520,ORD0000763,PROD0091,1,10714.93,0,10714.93
ITEM0001521,ORD0000763,PROD0110,4,232.06,0,928.24
ITEM0001522,ORD0000764,PROD0135,4,1341.78,10,4830.41
ITEM0001523,ORD0000764,PROD0182,1,2159.96,10,1943.96
ITEM0001524,ORD0000765,PROD0049,2,567.72,5,1078.67
ITEM0001525,ORD0000765,PROD0152,4,1817.42,5,6906.2
ITEM0001526,ORD0000766,PROD0064,2,4156.77,20,6650.83
ITEM0001527,ORD0000767,PROD0118,1,10931.14,5,10384.58
ITEM0001528,ORD0000767,PROD0138,3,1511.7,5,4308.34
ITEM0001529,ORD0000768,PROD0153,2,1769.3,0,3538.6
ITEM0001530,ORD0000769,PROD0135,3,1341.78,10,3622.81
ITEM0001531,ORD0000769,PROD0025,3,48796.51,10,131750.58
ITEM0001532,ORD0000769,PROD0144,1,905.61,10,815.05
ITEM0001533,ORD0000769,PROD0053,2,5844.47,10,10520.05
ITEM0001534,ORD0000769,PROD0071,3,3890.52,10,10504.4
ITEM0001535,ORD0000770,PROD0090,4,859.29,25,2577.87
ITEM0001536,ORD0000770,PROD0165,1,8926.78,25,6695.09
ITEM0001537,ORD0000770,PROD0014,1,7928.83,25,5946.62
ITEM0001538,ORD0000771,PROD0121,2,389.01,15,661.32
ITEM0001539,ORD0000772,PROD0196,2,783.44,5,1488.54
ITEM0001540,ORD0000773,PROD0127,1,9556.44,5,9078.62
ITEM0001541,ORD0000773,PROD0168,1,3183.64,5,3024.46
ITEM0001542,ORD0000774,PROD0045,3,3914.99,5,11157.72
ITEM0001543,ORD0000774,PROD0146,4,4641.78,5,17638.76
ITEM0001544,ORD0000775,PROD0095,1,5158.31,15,4384.56
ITEM0001545,ORD0000776,PROD0192,1,867.73,0,867.73
ITEM0001546,ORD0000776,PROD0176,1,975.19,0,975.19
ITEM0001547,ORD0000777,PROD0162,4,1300.66,0,5202.64
ITEM0001548,ORD0000778,PROD0106,4,478.86,5,1819.67
ITEM0001549,ORD0000779,PROD0110,3,232.06,5,661.37
ITEM0001550,ORD0000779,PROD0103,4,2970.53,5,11288.01
ITEM0001551,ORD0000780,PROD0118,3,10931.14,25,24595.06
ITEM0001552,ORD0000780,PROD0094,4,8217.48,25,24652.44
ITEM0001553,ORD0000781,PROD0075,1,2702.38,5,2567.26
ITEM0001554,ORD0000781,PROD0186,2,1358.84,5,2581.8
ITEM0001555,ORD0000781,PROD0194,3,238.12,5,678.64
ITEM0001556,ORD0000782,PROD0055,3,3434.95,25,7728.64
ITEM0001557,ORD0000782,PROD0064,4,4156.77,25,12470.31
ITEM0001558,ORD0000783,PROD0017,2,8120.73,20,12993.17
ITEM0001559,ORD0000783,PROD0138,1,1511.7,20,1209.36
ITEM0001560,ORD0000783,PROD0026,1,40491.32,20,32393.06
ITEM0001561,ORD0000784,PROD0067,4,7130.72,0,28522.88
ITEM0001562,ORD0000784,PROD0175,3,6709.6,0,20128.8
ITEM0001563,ORD0000785,PROD0199,2,1292.33,0,2584.66
ITEM0001564,ORD0000785,PROD0025,3,48796.51,0,146389.53
ITEM0001565,ORD0000785,PROD0176,4,975.19,0,3900.76
ITEM0001566,ORD0000786,PROD0046,1,6212.04,15,5280.23
ITEM0001567,ORD0000786,PROD0192,4,867.73,15,2950.28
ITEM0001568,ORD0000787,PROD0193,1,628.8,15,534.48
ITEM0001569,ORD0000788,PROD0200,4,540.59,0,2162.36
ITEM0001570,ORD0000789,PROD0183,4,4402.38,0,17609.52
ITEM0001571,ORD0000790,PROD0113,4,8226.58,0,32906.32
ITEM0001572,ORD0000791,PROD0176,2,975.19,0,1950.38
ITEM0001573,ORD0000791,PROD0167,1,11229.68,0,11229.68
ITEM0001574,ORD0000792,PROD0049,3,567.72,0,1703.16
ITEM0001575,ORD0000793,PROD0131,4,2976.52,0,11906.08
ITEM0001576,ORD0000794,PROD0135,4,1341.78,0,5367.12
ITEM0001577,ORD0000794,PROD0104,1,12889.74,0,12889.74
ITEM0001578,ORD0000794,PROD0062,1,1138.67,0,1138.67
ITEM0001579,ORD0000795,PROD0052,3,5153.96,0,15461.88
ITEM0001580,ORD0000796,PROD0007,3,27829.19,15,70964.43
ITEM0001581,ORD0000796,PROD0117,3,6437.22,15,16414.91
ITEM0001582,ORD0000796,PROD0010,4,32892.86,15,111835.72
ITEM0001583,ORD0000796,PROD0005,1,40289.58,15,34246.14
ITEM0001584,ORD0000797,PROD0105,2,8086.41,0,16172.82
ITEM0001585,ORD0000798,PROD0118,4,10931.14,15,37165.88
ITEM0001586,ORD0000799,PROD0169,3,3385.13,5,9647.62
ITEM0001587,ORD0000799,PROD0081,4,3032.39,5,11523.08
ITEM0001588,ORD0000800,PROD0165,3,8926.78,15,22763.29
ITEM0001589,ORD0000801,PROD0006,4,69356.89,10,249684.8
ITEM0001590,ORD0000802,PROD0023,1,1503.94,0,1503.94
ITEM0001591,ORD0000802,PROD0114,4,12529.93,0,50119.72
ITEM0001592,ORD0000803,PROD0197,3,490.98,0,1472.94
ITEM0001593,ORD0000804,PROD0032,1,38426.75,0,38426.75
ITEM0001594,ORD0000804,PROD0152,4,1817.42,0,7269.68
ITEM0001595,ORD0000805,PROD0151,3,350.77,10,947.08
ITEM0001596,ORD0000805,PROD0191,2,1435.77,10,2584.39
ITEM0001597,ORD0000806,PROD0036,1,68871.11,10,61984
ITEM0001598,ORD0000807,PROD0094,2,8217.48,10,14791.46
ITEM0001599,ORD0000807,PROD0059,3,3047.56,10,8228.41
ITEM0001600,ORD0000808,PROD0081,1,3032.39,0,3032.39
ITEM0001601,ORD0000808,PROD0131,2,2976.52,0,5953.04
ITEM0001602,ORD0000808,PROD0142,1,497.1,0,497.1
ITEM0001603,ORD0000809,PROD0166,1,8733.51,20,6986.81
ITEM0001604,ORD0000809,PROD0002,3,50293.82,20,120705.17
ITEM0001605,ORD0000809,PROD0050,4,4918.81,20,15740.19
ITEM0001606,ORD0000809,PROD0090,3,859.29,20,2062.3
ITEM0001607,ORD0000810,PROD0072,1,1395.26,0,1395.26
ITEM0001608,ORD0000811,PROD0178,2,1834.02,0,3668.04
ITEM0001609,ORD0000812,PROD0051,4,5103.04,0,20412.16
ITEM0001610,ORD0000813,PROD0005,3,40289.58,10,108781.87
ITEM0001611,ORD0000814,PROD0118,1,10931.14,5,10384.58
ITEM0001612,ORD0000814,PROD0037,4,56353.69,5,214144.02
ITEM0001613,ORD0000815,PROD0012,2,33141.38,25,49712.07
ITEM0001614,ORD0000816,PROD0075,4,2702.38,15,9188.09
ITEM0001615,ORD0000817,PROD0088,4,1045.29,0,4181.16
ITEM0001616,ORD0000817,PROD0058,4,1179.58,0,4718.32
ITEM0001617,ORD0000817,PROD0016,1,43331.31,0,43331.31
ITEM0001618,ORD0000817,PROD0093,3,12429.79,0,37289.37
ITEM0001619,ORD0000818,PROD0064,4,4156.77,5,15795.73
ITEM0001620,ORD0000818,PROD0152,4,1817.42,5,6906.2
ITEM0001621,ORD0000818,PROD0171,1,9896.61,5,9401.78
ITEM0001622,ORD0000818,PROD0146,1,4641.78,5,4409.69
ITEM0001623,ORD0000819,PROD0046,2,6212.04,10,11181.67
ITEM0001624,ORD0000819,PROD0169,2,3385.13,10,6093.23
ITEM0001625,ORD0000820,PROD0080,2,2405.82,20,3849.31
ITEM0001626,ORD0000820,PROD0009,2,27237.58,20,43580.13
ITEM0001627,ORD0000820,PROD0097,3,7278.34,20,17468.02
ITEM0001628,ORD0000820,PROD0141,3,1560.51,20,3745.22
ITEM0001629,ORD0000821,PROD0165,3,8926.78,0,26780.34
ITEM0001630,ORD0000821,PROD0167,1,11229.68,0,11229.68
ITEM0001631,ORD0000821,PROD0143,1,382.09,0,382.09
ITEM0001632,ORD0000822,PROD0096,4,11526.42,0,46105.68
ITEM0001633,ORD0000823,PROD0004,1,25591.73,10,23032.56
ITEM0001634,ORD0000823,PROD0002,4,50293.82,10,181057.75
ITEM0001635,ORD0000824,PROD0057,2,742.06,10,1335.71
ITEM0001636,ORD0000825,PROD0180,2,5434.17,0,10868.34
ITEM0001637,ORD0000826,PROD0007,4,27829.19,0,111316.76
ITEM0001638,ORD0000826,PROD0168,2,3183.64,0,6367.28
ITEM0001639,ORD0000827,PROD0192,2,867.73,5,1648.69
ITEM0001640,ORD0000827,PROD0182,3,2159.96,5,6155.89
ITEM0001641,ORD0000828,PROD0183,2,4402.38,10,7924.28
ITEM0001642,ORD0000828,PROD0108,3,8722.77,10,23551.48
ITEM0001643,ORD0000828,PROD0156,1,366.5,10,329.85
ITEM0001644,ORD0000829,PROD0066,2,2108.12,5,4005.43
ITEM0001645,ORD0000830,PROD0025,3,48796.51,20,117111.62
ITEM0001646,ORD0000830,PROD0112,4,885.01,20,2832.03
ITEM0001647,ORD0000830,PROD0194,3,238.12,20,571.49
ITEM0001648,ORD0000831,PROD0108,1,8722.77,10,7850.49
ITEM0001649,ORD0000831,PROD0075,4,2702.38,10,9728.57
ITEM0001650,ORD0000832,PROD0105,2,8086.41,10,14555.54
ITEM0001651,ORD0000832,PROD0117,1,6437.22,10,5793.5
ITEM0001652,ORD0000832,PROD0009,2,27237.58,10,49027.64
ITEM0001653,ORD0000833,PROD0058,3,1179.58,10,3184.87
ITEM0001654,ORD0000834,PROD0137,4,782.23,10,2816.03
ITEM0001655,ORD0000835,PROD0183,3,4402.38,5,12546.78
ITEM0001656,ORD0000836,PROD0171,2,9896.61,20,15834.58
ITEM0001657,ORD0000837,PROD0151,4,350.77,0,1403.08
ITEM0001658,ORD0000838,PROD0059,4,3047.56,15,10361.7
ITEM0001659,ORD0000839,PROD0098,1,10950.31,0,10950.31
ITEM0001660,ORD0000839,PROD0198,2,890.11,0,1780.22
ITEM0001661,ORD0000839,PROD0103,1,2970.53,0,2970.53
ITEM0001662,ORD0000840,PROD0117,2,6437.22,0,12874.44
ITEM0001663,ORD0000841,PROD0191,3,1435.77,5,4091.94
ITEM0001664,ORD0000842,PROD0088,4,1045.29,15,3553.99
ITEM0001665,ORD0000843,PROD0191,1,1435.77,0,1435.77
ITEM0001666,ORD0000844,PROD0107,2,5093.26,10,9167.87
ITEM0001667,ORD0000844,PROD0115,3,11862.11,10,32027.7
ITEM0001668,ORD0000845,PROD0179,4,11478.91,0,45915.64
ITEM0001669,ORD0000845,PROD0040,4,63017.33,0,252069.32
ITEM0001670,ORD0000846,PROD0115,4,11862.11,5,45076.02
ITEM0001671,ORD0000846,PROD0197,1,490.98,5,466.43
ITEM0001672,ORD0000847,PROD0013,4,40791.56,5,155007.93
ITEM0001673,ORD0000847,PROD0156,3,366.5,5,1044.52
ITEM0001674,ORD0000847,PROD0153,4,1769.3,5,6723.34
ITEM0001675,ORD0000847,PROD0185,4,9871.56,5,37511.93
ITEM0001676,ORD0000848,PROD0032,3,38426.75,0,115280.25
ITEM0001677,ORD0000848,PROD0110,1,232.06,0,232.06
ITEM0001678,ORD0000849,PROD0130,3,3062.11,0,9186.33
ITEM0001679,ORD0000850,PROD0013,2,40791.56,0,81583.12
ITEM0001680,ORD0000850,PROD0193,3,628.8,0,1886.4
ITEM0001681,ORD0000850,PROD0148,4,2543.16,0,10172.64
ITEM0001682,ORD0000851,PROD0148,2,2543.16,15,4323.37
ITEM0001683,ORD0000851,PROD0194,3,238.12,15,607.21
ITEM0001684,ORD0000851,PROD0159,4,584.29,15,1986.59
ITEM0001685,ORD0000851,PROD0033,3,34304.44,15,87476.32
ITEM0001686,ORD0000852,PROD0177,2,5985.15,0,11970.3
ITEM0001687,ORD0000852,PROD0039,1,66174.82,0,66174.82
ITEM0001688,ORD0000853,PROD0182,2,2159.96,5,4103.92
ITEM0001689,ORD0000853,PROD0200,1,540.59,5,513.56
ITEM0001690,ORD0000853,PROD0061,3,1507.1,5,4295.23
ITEM0001691,ORD0000854,PROD0016,2,43331.31,5,82329.49
ITEM0001692,ORD0000855,PROD0078,4,3466.82,20,11093.82
ITEM0001693,ORD0000856,PROD0143,1,382.09,10,343.88
ITEM0001694,ORD0000857,PROD0085,1,6089.41,10,5480.47
ITEM0001695,ORD0000858,PROD0087,3,5742.05,0,17226.15
ITEM0001696,ORD0000859,PROD0078,4,3466.82,5,13173.92
ITEM0001697,ORD0000860,PROD0121,4,389.01,10,1400.44
ITEM0001698,ORD0000860,PROD0075,3,2702.38,10,7296.43
ITEM0001699,ORD0000860,PROD0030,2,745.3,10,1341.54
ITEM0001700,ORD0000860,PROD0154,1,1821.18,10,1639.06
ITEM0001701,ORD0000860,PROD0157,3,1549.94,10,4184.84
ITEM0001702,ORD0000861,PROD0164,3,3543.37,15,9035.59
ITEM0001703,ORD0000861,PROD0145,2,3126.57,15,5315.17
ITEM0001704,ORD0000861,PROD0181,3,5765.01,15,14700.78
ITEM0001705,ORD0000862,PROD0159,2,584.29,5,1110.15
ITEM0001706,ORD0000862,PROD0179,4,11478.91,5,43619.86
ITEM0001707,ORD0000862,PROD0189,1,897.95,5,853.05
ITEM0001708,ORD0000862,PROD0176,4,975.19,5,3705.72
ITEM0001709,ORD0000863,PROD0054,3,7111.73,15,18134.91
ITEM0001710,ORD0000863,PROD0023,2,1503.94,15,2556.7
ITEM0001711,ORD0000863,PROD0066,3,2108.12,15,5375.71
ITEM0001712,ORD0000864,PROD0147,1,3374.12,10,3036.71
ITEM0001713,ORD0000864,PROD0196,4,783.44,10,2820.38
ITEM0001714,ORD0000864,PROD0152,4,1817.42,10,6542.71
ITEM0001715,ORD0000865,PROD0101,3,1007.74,5,2872.06
ITEM0001716,ORD0000865,PROD0061,1,1507.1,5,1431.74
ITEM0001717,ORD0000866,PROD0194,1,238.12,0,238.12
ITEM0001718,ORD0000866,PROD0097,3,7278.34,0,21835.02
ITEM0001719,ORD0000867,PROD0111,4,4186.75,0,16747
ITEM0001720,ORD0000867,PROD0159,3,584.29,0,1752.87
ITEM0001721,ORD0000868,PROD0186,3,1358.84,0,4076.52
ITEM0001722,ORD0000869,PROD0129,2,838.52,5,1593.19
ITEM0001723,ORD0000869,PROD0165,3,8926.78,5,25441.32
ITEM0001724,ORD0000870,PROD0113,2,8226.58,0,16453.16
ITEM0001725,ORD0000870,PROD0196,2,783.44,0,1566.88
ITEM0001726,ORD0000871,PROD0042,2,1233.59,0,2467.18
ITEM0001727,ORD0000872,PROD0110,4,232.06,0,928.24
ITEM0001728,ORD0000872,PROD0052,4,5153.96,0,20615.84
ITEM0001729,ORD0000872,PROD0040,2,63017.33,0,126034.66
ITEM0001730,ORD0000873,PROD0039,2,66174.82,0,132349.64
ITEM0001731,ORD0000874,PROD0166,1,8733.51,5,8296.83
ITEM0001732,ORD0000875,PROD0131,4,2976.52,15,10120.17
ITEM0001733,ORD0000875,PROD0181,1,5765.01,15,4900.26
ITEM0001734,ORD0000875,PROD0038,1,15904.21,15,13518.58
ITEM0001735,ORD0000875,PROD0158,2,1726.09,15,2934.35
ITEM0001736,ORD0000876,PROD0008,3,57369.56,15,146292.38
ITEM0001737,ORD0000877,PROD0195,3,437.39,5,1246.56
ITEM0001738,ORD0000877,PROD0115,3,11862.11,5,33807.01
ITEM0001739,ORD0000877,PROD0108,1,8722.77,5,8286.63
ITEM0001740,ORD0000877,PROD0027,2,27299.16,5,51868.4
ITEM0001741,ORD0000878,PROD0160,1,756.75,5,718.91
ITEM0001742,ORD0000879,PROD0184,4,11703.06,5,44471.63
ITEM0001743,ORD0000880,PROD0194,4,238.12,5,904.86
ITEM0001744,ORD0000881,PROD0011,1,58607.44,0,58607.44
ITEM0001745,ORD0000881,PROD0092,3,12500.28,0,37500.84
ITEM0001746,ORD0000881,PROD0022,1,13967,0,13967
ITEM0001747,ORD0000882,PROD0095,3,5158.31,0,15474.93
ITEM0001748,ORD0000882,PROD0161,2,3119.91,0,6239.82
ITEM0001749,ORD0000882,PROD0072,2,1395.26,0,2790.52
ITEM0001750,ORD0000883,PROD0066,4,2108.12,0,8432.48
ITEM0001751,ORD0000884,PROD0075,3,2702.38,10,7296.43
ITEM0001752,ORD0000885,PROD0003,4,49712.42,10,178964.71
ITEM0001753,ORD0000885,PROD0081,4,3032.39,10,10916.6
ITEM0001754,ORD0000886,PROD0091,1,10714.93,0,10714.93
ITEM0001755,ORD0000886,PROD0093,4,12429.79,0,49719.16
ITEM0001756,ORD0000887,PROD0081,4,3032.39,10,10916.6
ITEM0001757,ORD0000887,PROD0191,1,1435.77,10,1292.19
ITEM0001758,ORD0000888,PROD0049,4,567.72,0,2270.88
ITEM0001759,ORD0000889,PROD0112,3,885.01,5,2522.28
ITEM0001760,ORD0000890,PROD0096,1,11526.42,20,9221.14
ITEM0001761,ORD0000890,PROD0131,4,2976.52,20,9524.86
ITEM0001762,ORD0000890,PROD0185,4,9871.56,20,31588.99
ITEM0001763,ORD0000891,PROD0033,4,34304.44,15,116635.1
ITEM0001764,ORD0000892,PROD0179,2,11478.91,0,22957.82
ITEM0001765,ORD0000893,PROD0130,3,3062.11,15,7808.38
ITEM0001766,ORD0000894,PROD0183,3,4402.38,15,11226.07
ITEM0001767,ORD0000895,PROD0012,2,33141.38,5,62968.62
ITEM0001768,ORD0000895,PROD0052,4,5153.96,5,19585.05
ITEM0001769,ORD0000895,PROD0195,3,437.39,5,1246.56
ITEM0001770,ORD0000895,PROD0094,4,8217.48,5,31226.42
ITEM0001771,ORD0000896,PROD0033,3,34304.44,10,92621.99
ITEM0001772,ORD0000897,PROD0067,4,7130.72,20,22818.3
ITEM0001773,ORD0000897,PROD0028,3,74581.74,20,178996.18
ITEM0001774,ORD0000898,PROD0119,3,2991.81,5,8526.66
ITEM0001775,ORD0000898,PROD0064,4,4156.77,5,15795.73
ITEM0001776,ORD0000898,PROD0159,1,584.29,5,555.08
ITEM0001777,ORD0000898,PROD0166,3,8733.51,5,24890.5
ITEM0001778,ORD0000899,PROD0180,3,5434.17,0,16302.51
ITEM0001779,ORD0000900,PROD0065,1,1921.1,5,1825.04
ITEM0001780,ORD0000900,PROD0003,3,49712.42,5,141680.4
ITEM0001781,ORD0000901,PROD0117,2,6437.22,5,12230.72
ITEM0001782,ORD0000901,PROD0027,1,27299.16,5,25934.2
ITEM0001783,ORD0000902,PROD0098,2,10950.31,0,21900.62
ITEM0001784,ORD0000902,PROD0157,3,1549.94,0,4649.82
ITEM0001785,ORD0000902,PROD0040,1,63017.33,0,63017.33
ITEM0001786,ORD0000902,PROD0099,3,12519.55,0,37558.65
ITEM0001787,ORD0000902,PROD0158,1,1726.09,0,1726.09
ITEM0001788,ORD0000903,PROD0060,1,3327.41,5,3161.04
ITEM0001789,ORD0000904,PROD0039,1,66174.82,10,59557.34
ITEM0001790,ORD0000905,PROD0137,2,782.23,20,1251.57
ITEM0001791,ORD0000905,PROD0073,1,346.89,20,277.51
ITEM0001792,ORD0000906,PROD0179,3,11478.91,20,27549.38
ITEM0001793,ORD0000906,PROD0103,4,2970.53,20,9505.7
ITEM0001794,ORD0000907,PROD0060,4,3327.41,5,12644.16
ITEM0001795,ORD0000907,PROD0098,4,10950.31,5,41611.18
ITEM0001796,ORD0000907,PROD0066,2,2108.12,5,4005.43
ITEM0001797,ORD0000907,PROD0036,2,68871.11,5,130855.11
ITEM0001798,ORD0000908,PROD0168,3,3183.64,10,8595.83
ITEM0001799,ORD0000908,PROD0043,1,5274.26,10,4746.83
ITEM0001800,ORD0000909,PROD0193,4,628.8,0,2515.2
ITEM0001801,ORD0000910,PROD0168,1,3183.64,0,3183.64
